order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,Year,Month,Weekday,Delivery_Time_Minutes
2864819888,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",486.28,748.12,35.0,365,21,68,9419030,2024-04-19 19:38:25,2024-04-19 19:49:25,2024-04-19 19:53:25,On Time,1973.65,Card,42803,8666,2024,April,Friday,15.0
7107216633,600767,1,722.42,Toothpaste,Personal Care,Balan Group,722.42,1111.42,35.0,365,22,68,10857389,2024-06-27 05:10:48,2024-06-27 05:20:48,2024-06-27 05:26:48,Slightly Delayed,2871.14,Wallet,30190,4888,2024,June,Thursday,16.0
1685382357,329351,2,310.87,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95,6579892,2023-05-04 18:35:27,2023-05-04 18:54:27,2023-05-04 19:10:27,Significantly Delayed,2584.79,Card,76806,8439,2023,May,Thursday,35.0
7562902958,927651,1,426.72,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60,81808190,2023-06-08 22:26:55,2023-06-08 22:44:55,2023-06-08 22:45:55,On Time,1477.63,UPI,74174,3225,2023,June,Thursday,19.0
2819953077,762527,3,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,25128143,2023-11-22 08:33:47,2023-11-22 08:49:47,2023-11-22 09:01:47,Slightly Delayed,1887.33,Cash,76823,122,2023,November,Wednesday,28.0
8453462258,542300,3,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,255.35,392.85,35.0,90,11,66,2875442,2024-02-10 11:44:52,2024-02-10 11:57:52,2024-02-10 11:53:52,On Time,310.87,Wallet,98449,7996,2024,February,Saturday,9.0
4605056279,473929,1,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",440.19,586.92,25.0,3,19,70,23976957,2024-05-04 16:33:12,2024-05-04 16:43:12,2024-05-04 16:46:12,On Time,1252.01,Cash,33098,5016,2024,May,Saturday,13.0
5998035939,642612,1,517.03,Pet Treats,Pet Care,Pillay-Ahuja,517.03,795.43,35.0,365,16,57,88324928,2024-02-22 01:21:53,2024-02-22 01:33:53,2024-02-22 01:31:53,On Time,3279.72,Card,25912,2444,2024,February,Thursday,10.0
2311501690,144124,2,162.67,Detergent,Household Care,Lalla-Srinivasan,162.67,216.89,25.0,365,11,82,27698051,2024-03-26 04:58:36,2024-03-26 05:08:36,2024-03-26 05:06:36,On Time,2643.08,Wallet,81872,5650,2024,March,Tuesday,8.0
356495722,807452,2,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,91312072,2024-06-02 00:20:24,2024-06-02 00:34:24,2024-06-02 00:34:24,On Time,1978.25,Wallet,57795,8433,2024,June,Sunday,14.0
2695448838,962591,1,130.01,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,130.01,185.73,30.0,180,24,74,47274329,2023-06-10 23:54:52,2023-06-11 00:08:52,2023-06-11 00:15:52,Slightly Delayed,2516.12,UPI,56011,7288,2023,June,Saturday,21.0
6986791144,500633,1,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,7,24,87,27692428,2023-09-08 14:24:07,2023-09-08 14:34:07,2023-09-08 14:46:07,Slightly Delayed,1068.15,Cash,75461,2795,2023,September,Friday,22.0
8619571588,820541,3,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,19,71,31456752,2024-01-17 05:28:00,2024-01-17 05:42:00,2024-01-17 05:39:00,On Time,1597.12,UPI,12944,5680,2024,January,Wednesday,11.0
4088553674,606256,2,369.28,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57,52913011,2023-08-25 10:14:30,2023-08-25 10:31:30,2023-08-25 10:58:30,Significantly Delayed,3986.58,Wallet,65634,684,2023,August,Friday,44.0
8177907004,945635,2,778.9,Pulses,Grocery & Staples,Balasubramanian PLC,778.9,916.35,15.0,365,16,59,60757351,2024-01-08 21:14:32,2024-01-08 21:31:32,2024-01-08 21:56:32,Significantly Delayed,2575.85,Wallet,92178,6516,2024,January,Monday,42.0
8533749006,490939,1,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67,91590001,2024-10-30 16:37:32,2024-10-30 16:51:32,2024-10-30 16:59:32,Slightly Delayed,1552.93,Cash,95607,5890,2024,October,Wednesday,22.0
8694014791,478531,1,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,48778633,2023-08-06 05:36:59,2023-08-06 05:54:59,2023-08-06 06:02:59,Slightly Delayed,1908.82,Card,73862,7614,2023,August,Sunday,26.0
6311012195,222892,3,869.22,Tomatoes,Fruits & Vegetables,Ramakrishnan-Ghose,869.22,1158.96,25.0,3,28,88,10857389,2023-07-27 14:54:16,2023-07-27 15:11:16,2023-07-27 15:09:16,On Time,824.99,UPI,20432,5396,2023,July,Thursday,15.0
1312767771,704868,2,193.46,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58,26412689,2024-09-17 05:59:27,2024-09-17 06:17:27,2024-09-17 06:22:27,On Time,2147.13,Wallet,97744,5147,2024,September,Tuesday,23.0
214919848,328457,1,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,47125914,2024-01-06 07:43:13,2024-01-06 08:00:13,2024-01-06 08:05:13,On Time,2503.81,Cash,66328,520,2024,January,Saturday,22.0
5521682945,888807,3,230.58,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91,26303194,2024-07-24 07:21:55,2024-07-24 07:41:55,2024-07-24 07:49:55,Slightly Delayed,2548.33,Cash,20204,9172,2024,July,Wednesday,28.0
5305770811,264803,2,995.98,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69,92642745,2024-10-31 07:17:51,2024-10-31 07:27:51,2024-10-31 07:33:51,Slightly Delayed,3254.9,Cash,76080,1988,2024,October,Thursday,16.0
5842420654,714999,2,882.51,Bread,Dairy & Breakfast,Kala Group,882.51,1103.14,20.0,7,27,81,43307488,2024-05-06 11:58:12,2024-05-06 12:16:12,2024-05-06 12:22:12,Slightly Delayed,261.03,Wallet,60389,553,2024,May,Monday,24.0
4566893863,228286,3,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,88739922,2023-10-28 09:34:39,2023-10-28 09:45:39,2023-10-28 09:44:39,On Time,3739.44,Wallet,40507,1670,2023,October,Saturday,10.0
1523729855,647462,2,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",326.42,502.18,35.0,365,22,64,54730270,2024-09-03 04:50:19,2024-09-03 05:03:19,2024-09-03 05:02:19,On Time,629.24,UPI,84566,9830,2024,September,Tuesday,12.0
2899786983,336847,1,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,31456752,2023-10-24 12:09:46,2023-10-24 12:20:46,2023-10-24 12:21:46,On Time,5183.93,UPI,14386,4153,2023,October,Tuesday,12.0
9202528884,18035,1,968.94,Dish Soap,Household Care,Ramesh Inc,968.94,1291.92,25.0,365,12,87,64940409,2024-05-27 13:54:56,2024-05-27 14:06:56,2024-05-27 14:36:56,Significantly Delayed,3369.19,Cash,33556,3699,2024,May,Monday,42.0
4338327693,228286,2,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,93617659,2024-05-19 02:21:08,2024-05-19 02:36:08,2024-05-19 02:49:08,Slightly Delayed,3948.26,Cash,98866,4231,2024,May,Sunday,28.0
6295686357,942001,1,671.55,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84,76533277,2024-01-10 07:54:01,2024-01-10 08:05:01,2024-01-10 08:04:01,On Time,2769.76,Cash,81081,3737,2024,January,Wednesday,10.0
6396194687,89084,1,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,61406908,2024-01-20 20:37:11,2024-01-20 20:57:11,2024-01-20 21:01:11,On Time,4492.32,Wallet,43588,676,2024,January,Saturday,24.0
5662786245,563740,1,96.33,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61,21409946,2023-04-21 00:24:45,2023-04-21 00:37:45,2023-04-21 00:38:45,On Time,4920.92,Cash,39082,1501,2023,April,Friday,14.0
4868150114,564692,3,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,69761993,2024-01-08 03:21:32,2024-01-08 03:37:32,2024-01-08 03:54:32,Significantly Delayed,2720.81,Card,52501,9235,2024,January,Monday,33.0
502764834,112390,2,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",877.98,1350.74,35.0,365,23,85,96903782,2024-08-02 18:00:51,2024-08-02 18:13:51,2024-08-02 18:18:51,On Time,3197.48,Card,88857,4419,2024,August,Friday,18.0
5056125341,378287,3,332.84,Lemonade,Cold Drinks & Juices,Ramesh-Jain,332.84,475.49,30.0,180,22,51,26040510,2023-05-23 01:52:56,2023-05-23 02:11:56,2023-05-23 02:22:56,Slightly Delayed,3503.97,Wallet,39430,4592,2023,May,Tuesday,30.0
6388618916,41853,1,910.44,Curd,Dairy & Breakfast,Handa PLC,910.44,1138.05,20.0,7,14,92,96511007,2024-01-26 22:01:18,2024-01-26 22:11:18,2024-01-26 22:12:18,On Time,2761.44,Wallet,62559,7106,2024,January,Friday,11.0
3508668494,366066,2,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,75836905,2024-01-25 01:04:27,2024-01-25 01:14:27,2024-01-25 01:14:27,On Time,2359.1,Card,92900,481,2024,January,Thursday,10.0
5289436093,890623,1,354.52,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55,98211325,2024-04-18 13:18:14,2024-04-18 13:35:14,2024-04-18 14:01:14,Significantly Delayed,1789.25,Wallet,77152,6523,2024,April,Thursday,43.0
7596333614,481843,2,297.68,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",297.68,457.97,35.0,90,10,88,88684966,2023-03-30 05:26:58,2023-03-30 05:36:58,2023-03-30 05:39:58,On Time,2024.16,Card,24475,3746,2023,March,Thursday,13.0
6284076508,888807,1,230.58,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91,74179536,2024-07-19 22:39:09,2024-07-19 22:50:09,2024-07-19 22:51:09,On Time,844.26,UPI,39939,2254,2024,July,Friday,12.0
340050407,880510,1,951.43,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54,68941950,2024-10-15 13:14:58,2024-10-15 13:32:58,2024-10-15 13:29:58,On Time,58.59,Cash,68329,9482,2024,October,Tuesday,15.0
5927472701,747801,1,277.76,Toilet Cleaner,Household Care,Saha-Vora,277.76,370.35,25.0,365,23,71,93563435,2024-01-12 16:56:03,2024-01-12 17:06:03,2024-01-12 17:04:03,On Time,2280.71,Wallet,95432,1954,2024,January,Friday,8.0
9216536492,219598,1,367.08,Shampoo,Personal Care,Arora-Magar,367.08,564.74,35.0,365,28,83,58979427,2024-10-04 03:41:44,2024-10-04 03:52:44,2024-10-04 03:53:44,On Time,3056.52,Wallet,83077,1110,2024,October,Friday,12.0
3742662928,397973,2,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,27,82,63971358,2023-06-03 06:52:14,2023-06-03 07:03:14,2023-06-03 07:00:14,On Time,937.34,Wallet,75517,3266,2023,June,Saturday,8.0
4797768073,34200,1,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,19,75,35782051,2023-07-06 03:33:08,2023-07-06 03:49:08,2023-07-06 04:07:08,Significantly Delayed,3156.22,Cash,88543,1330,2023,July,Thursday,34.0
6767935470,690565,1,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,15,56,70372270,2024-04-17 01:23:52,2024-04-17 01:42:52,2024-04-17 01:43:52,On Time,2249.42,Cash,44553,6622,2024,April,Wednesday,20.0
1963703928,644847,1,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52,77007315,2024-07-06 00:10:31,2024-07-06 00:30:31,2024-07-06 00:27:31,On Time,1553.71,Wallet,70919,6295,2024,July,Saturday,17.0
552470423,762527,1,690.08,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71,4394659,2024-02-27 02:32:38,2024-02-27 02:45:38,2024-02-27 02:41:38,On Time,1310.7,Cash,27605,1143,2024,February,Tuesday,9.0
739434870,367391,3,939.55,Baby Wipes,Baby Care,Talwar and Sons,939.55,1342.21,30.0,365,18,52,1603358,2023-09-05 23:05:17,2023-09-05 23:22:17,2023-09-05 23:27:17,On Time,2725.22,Cash,55365,7655,2023,September,Tuesday,22.0
7930373606,901144,1,340.36,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71,13494314,2023-08-09 22:14:42,2023-08-09 22:26:42,2023-08-09 22:31:42,On Time,1782.86,Cash,54606,9325,2023,August,Wednesday,17.0
5374978054,146840,3,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,64932019,2024-07-08 14:00:52,2024-07-08 14:13:52,2024-07-08 14:17:52,On Time,1433.88,Cash,63238,2348,2024,July,Monday,17.0
4361797433,739534,2,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,1603358,2023-08-05 07:22:21,2023-08-05 07:36:21,2023-08-05 07:39:21,On Time,3074.92,UPI,59493,3731,2023,August,Saturday,17.0
2002067527,317242,3,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63,45166203,2023-11-06 23:08:27,2023-11-06 23:18:27,2023-11-06 23:20:27,On Time,1269.98,Wallet,71608,8342,2023,November,Monday,12.0
4228110436,366066,2,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,16,52,701493,2023-07-23 19:21:30,2023-07-23 19:32:30,2023-07-23 20:02:30,Significantly Delayed,2512.67,Wallet,24964,961,2023,July,Sunday,41.0
1251118825,953175,3,225.21,Baby Food,Baby Care,Sehgal-Nagarajan,225.21,321.73,30.0,365,11,73,79592021,2023-05-04 00:13:04,2023-05-04 00:23:04,2023-05-04 00:36:04,Slightly Delayed,478.79,Cash,17178,5931,2023,May,Thursday,23.0
7165265639,890232,3,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91,29265216,2023-08-20 19:02:24,2023-08-20 19:14:24,2023-08-20 19:09:24,On Time,878.07,Wallet,71534,9164,2023,August,Sunday,7.0
1255323701,847349,1,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,781.08,1041.44,25.0,3,26,69,51669263,2024-03-06 11:57:35,2024-03-06 12:08:35,2024-03-06 12:06:35,On Time,3109.5,Wallet,78929,3111,2024,March,Wednesday,9.0
807934194,256783,1,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,35.0,365,16,98,69925688,2024-01-13 01:41:40,2024-01-13 01:58:40,2024-01-13 02:00:40,On Time,3688.0,Cash,59454,4585,2024,January,Saturday,19.0
7968718292,11422,3,127.16,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65,54730270,2023-10-30 20:00:38,2023-10-30 20:16:38,2023-10-30 20:17:38,On Time,931.61,Card,56005,3798,2023,October,Monday,17.0
2620531979,336847,2,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,8651281,2024-02-24 12:40:18,2024-02-24 12:53:18,2024-02-24 13:02:18,Slightly Delayed,1207.28,Card,23093,5801,2024,February,Saturday,22.0
6943430459,871592,1,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,25,50,53636086,2024-10-05 17:21:33,2024-10-05 17:32:33,2024-10-05 17:34:33,On Time,2625.32,Wallet,75360,2062,2024,October,Saturday,13.0
5607355353,707935,2,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97,47625855,2023-06-23 09:33:06,2023-06-23 09:45:06,2023-06-23 10:06:06,Significantly Delayed,2909.86,UPI,2135,5949,2023,June,Friday,33.0
6696352636,537274,3,702.71,Pet Treats,Pet Care,Lal-Chauhan,702.71,1081.09,35.0,365,17,67,54730270,2023-06-18 15:12:00,2023-06-18 15:23:00,2023-06-18 15:53:00,Significantly Delayed,1458.64,Wallet,98726,6273,2023,June,Sunday,41.0
9325920156,784827,1,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77,59110513,2024-10-12 10:36:00,2024-10-12 10:46:00,2024-10-12 10:56:00,Slightly Delayed,3323.67,Card,98397,547,2024,October,Saturday,20.0
2286477025,949818,2,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,59436131,2023-06-02 22:03:32,2023-06-02 22:16:32,2023-06-02 22:20:32,On Time,2751.35,Card,85060,3151,2023,June,Friday,17.0
6704773223,723678,3,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,35.0,365,14,97,81420960,2024-07-22 09:39:46,2024-07-22 09:59:46,2024-07-22 10:21:46,Significantly Delayed,1563.35,Wallet,34344,4737,2024,July,Monday,42.0
1435353007,336847,1,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,48281892,2024-01-19 09:04:09,2024-01-19 09:23:09,2024-01-19 09:24:09,On Time,2538.96,Card,64672,2991,2024,January,Friday,20.0
8080970647,91670,1,439.24,Dish Soap,Household Care,Barman-Ahluwalia,439.24,585.65,25.0,365,27,88,1855421,2023-11-25 17:44:31,2023-11-25 17:55:31,2023-11-25 18:00:31,On Time,3635.32,Card,70168,6162,2023,November,Saturday,16.0
5881633926,6405,1,236.51,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,32293017,2023-04-21 18:43:44,2023-04-21 19:00:44,2023-04-21 19:03:44,On Time,4263.33,Card,40430,9748,2023,April,Friday,20.0
4435459085,291238,1,746.03,Chocolates,Snacks & Munchies,"Sinha, Pau and Chhabra",746.03,1147.74,35.0,90,16,68,76830090,2023-08-19 14:41:57,2023-08-19 14:58:57,2023-08-19 14:58:57,On Time,242.57,Cash,66771,9415,2023,August,Saturday,17.0
6172529406,327290,2,862.28,Sugar,Grocery & Staples,Nadkarni Inc,862.28,1014.45,15.0,365,22,65,48409448,2024-05-21 02:04:06,2024-05-21 02:22:06,2024-05-21 02:51:06,Significantly Delayed,2969.87,Cash,29606,8038,2024,May,Tuesday,47.0
9127879048,890623,2,354.52,Onions,Fruits & Vegetables,"Sangha, Nagar and Varty",354.52,472.69,25.0,3,27,55,75490147,2024-08-27 07:17:45,2024-08-27 07:27:45,2024-08-27 07:29:45,On Time,2298.22,Card,82835,6300,2024,August,Tuesday,12.0
3806545110,760828,3,563.45,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,35.0,365,23,93,1200365,2024-08-17 11:54:42,2024-08-17 12:06:42,2024-08-17 12:07:42,On Time,1150.34,Card,52602,2823,2024,August,Saturday,13.0
6919395718,461804,1,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97,91550885,2024-02-16 21:33:40,2024-02-16 21:46:40,2024-02-16 21:42:40,On Time,2440.67,UPI,23311,2151,2024,February,Friday,9.0
5277462976,654297,3,13.25,Potatoes,Fruits & Vegetables,Chandran-Dass,13.25,17.67,25.0,3,20,86,98858383,2024-10-19 15:37:39,2024-10-19 15:56:39,2024-10-19 15:57:39,On Time,3990.61,Card,95207,9167,2024,October,Saturday,20.0
3606274277,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,98225598,2023-08-08 10:47:04,2023-08-08 10:57:04,2023-08-08 10:53:04,On Time,3902.92,Cash,83884,8765,2023,August,Tuesday,6.0
2065203676,228286,1,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,36146306,2024-01-15 09:32:36,2024-01-15 09:47:36,2024-01-15 09:52:36,On Time,1121.26,Card,34566,576,2024,January,Monday,20.0
4042066387,961614,3,227.22,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,90743791,2024-01-03 04:02:09,2024-01-03 04:15:09,2024-01-03 04:23:09,Slightly Delayed,4354.3,Wallet,33983,2022,2024,January,Wednesday,21.0
3604982656,968887,2,40.7,Dish Soap,Household Care,Keer-Gill,40.7,54.27,25.0,365,18,92,59207798,2024-09-19 17:04:31,2024-09-19 17:23:31,2024-09-19 17:31:31,Slightly Delayed,563.45,Card,87446,7282,2024,September,Thursday,27.0
1149676745,94225,3,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,6247821,2023-10-20 20:14:01,2023-10-20 20:29:01,2023-10-20 20:29:01,On Time,1168.51,Card,84700,5092,2023,October,Friday,15.0
3895011687,349294,1,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70,47043878,2024-03-23 19:38:44,2024-03-23 19:56:44,2024-03-23 20:01:44,On Time,858.57,UPI,81696,6466,2024,March,Saturday,23.0
772505056,313754,2,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,25,67,81822494,2023-07-13 01:07:54,2023-07-13 01:20:54,2023-07-13 01:17:54,On Time,2341.94,Cash,3187,710,2023,July,Thursday,10.0
5574765914,51036,3,931.61,Baby Food,Baby Care,Karnik PLC,931.61,1330.87,30.0,365,12,86,89619421,2024-10-25 23:30:56,2024-10-25 23:45:56,2024-10-25 23:42:56,On Time,697.53,Wallet,8665,1822,2024,October,Friday,12.0
8812616740,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,765.76,957.2,20.0,365,30,94,61982521,2023-06-26 21:13:15,2023-06-26 21:25:15,2023-06-26 21:29:15,On Time,1469.02,Card,66152,5055,2023,June,Monday,16.0
1486655525,34186,1,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,74,74572121,2024-04-21 13:15:43,2024-04-21 13:27:43,2024-04-21 13:29:43,On Time,2840.82,Wallet,69381,4512,2024,April,Sunday,14.0
8423025639,365132,3,229.38,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70,6344345,2024-06-06 13:14:56,2024-06-06 13:25:56,2024-06-06 13:39:56,Slightly Delayed,3583.16,UPI,63484,5830,2024,June,Thursday,25.0
9020705185,654623,2,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,18,76,1562083,2023-12-29 19:19:39,2023-12-29 19:30:39,2023-12-29 19:31:39,On Time,71.6,Cash,92943,166,2023,December,Friday,12.0
7719808698,118820,3,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,93938425,2023-08-18 11:32:57,2023-08-18 11:48:57,2023-08-18 11:50:57,On Time,4205.08,Card,28450,8415,2023,August,Friday,18.0
3414036630,767398,2,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,15,57,32809328,2024-04-05 03:00:07,2024-04-05 03:13:07,2024-04-05 03:09:07,On Time,641.33,Cash,37389,7475,2024,April,Friday,9.0
4157869967,848226,3,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51,49617892,2023-05-05 14:12:39,2023-05-05 14:32:39,2023-05-05 14:34:39,On Time,881.42,Card,51334,747,2023,May,Friday,22.0
4873887251,652118,1,22.04,Frozen Biryani,Instant & Frozen Food,Agate and Sons,22.04,36.73,40.0,180,19,55,20951294,2023-09-20 00:43:50,2023-09-20 00:58:50,2023-09-20 01:01:50,On Time,989.88,Wallet,769,9820,2023,September,Wednesday,18.0
8031946454,455083,1,959.01,Butter,Dairy & Breakfast,Dutta Inc,959.01,1198.76,20.0,7,29,63,31923338,2023-08-29 20:55:54,2023-08-29 21:07:54,2023-08-29 21:06:54,On Time,2074.16,Card,89696,9456,2023,August,Tuesday,11.0
8168056170,194682,3,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86,45700473,2023-08-28 04:52:58,2023-08-28 05:02:58,2023-08-28 05:16:58,Slightly Delayed,3061.73,Cash,85462,8393,2023,August,Monday,24.0
3108512811,993331,2,102.44,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,28,86,15417130,2024-02-10 08:25:16,2024-02-10 08:35:16,2024-02-10 08:37:16,On Time,3391.72,UPI,30893,571,2024,February,Saturday,12.0
1680591951,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,7288562,2024-03-11 21:02:51,2024-03-11 21:19:51,2024-03-11 21:16:51,On Time,2569.08,Card,96631,6381,2024,March,Monday,14.0
559245731,461804,1,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97,68941950,2024-09-08 15:54:50,2024-09-08 16:06:50,2024-09-08 16:11:50,On Time,3597.64,Wallet,20247,4687,2024,September,Sunday,17.0
8655600303,440875,2,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80,12867472,2024-04-27 17:40:20,2024-04-27 17:51:20,2024-04-27 17:48:20,On Time,3608.84,Cash,71557,1884,2024,April,Saturday,8.0
8247327365,704868,3,193.46,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,24,58,30065862,2024-09-25 11:15:52,2024-09-25 11:28:52,2024-09-25 11:42:52,Slightly Delayed,2592.28,Card,11031,4986,2024,September,Wednesday,27.0
9153347285,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,54222320,2023-06-22 02:54:54,2023-06-22 03:11:54,2023-06-22 03:11:54,On Time,2618.56,Card,3684,2321,2023,June,Thursday,17.0
1977533409,137909,1,864.3,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65,17521263,2023-12-18 12:09:20,2023-12-18 12:21:20,2023-12-18 12:18:20,On Time,738.71,UPI,4601,650,2023,December,Monday,9.0
2433646621,94225,2,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,13,70,82770142,2024-11-03 10:59:49,2024-11-03 11:19:49,2024-11-03 11:28:49,Slightly Delayed,1195.03,Card,67633,280,2024,November,Sunday,29.0
22830983,890232,3,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,20,91,92404798,2023-06-04 21:10:12,2023-06-04 21:26:12,2023-06-04 21:44:12,Significantly Delayed,3061.39,UPI,39491,2086,2023,June,Sunday,34.0
1143763031,961614,3,227.22,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,99,52075070,2024-08-09 21:38:00,2024-08-09 21:58:00,2024-08-09 21:59:00,On Time,171.2,UPI,61900,3329,2024,August,Friday,21.0
